"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue"
4,169.2,0,0,14,315.4666667,NA,0.353199026124526,0.304806507932028,0,"Jul",2,2,1,2,"Returning_Visitor",TRUE,TRUE
3,86.95,6,173.2,17,481.31,NA,NA,0.325520495986232,0,"Nov",2,2,9,20,"New_Visitor",FALSE,TRUE
5,49.8,0,0,32,955.3333333,0.307074101752396,0.232810660323451,NA,0,"Aug",2,2,1,13,"Returning_Visitor",FALSE,FALSE
2,15,0,0,11,223.4666667,NA,0.266019445983939,NA,0,"Sep",2,2,3,6,"New_Visitor",TRUE,TRUE
0,0,1,0,17,982.757619,0.343235231916184,0.243490052315015,NA,0,"Sep",2,5,2,1,"Returning_Visitor",FALSE,FALSE
2,298.2,0,0,48,1850.116667,0.429783929571218,0.424135502643937,0.428091915345358,0,"Nov",1,1,2,2,"Returning_Visitor",TRUE,TRUE
4,275.1,1,16.6,229,6984.611525,0.315416733961728,0.293023389080465,0.564171892201159,0,"Aug",3,2,8,13,"Returning_Visitor",FALSE,FALSE
1,29.2,1,322.4,10,126.9333333,0.331655629699759,0.23903596561987,0.384724525062643,0,"Sep",2,2,1,2,"Returning_Visitor",FALSE,TRUE
2,53.4,0,0,3,66.4,NA,0.230185711378555,NA,0,"Oct",1,1,4,3,"Returning_Visitor",TRUE,FALSE
2,46.4,0,0,30,2559.433333,0.269591858381922,0.173873955636125,NA,0,"Sep",3,2,6,1,"Returning_Visitor",TRUE,FALSE
5,118.9,4,380.7,4,188.4,NA,0.393947261949848,NA,0,"Oct",4,2,1,4,"Returning_Visitor",FALSE,FALSE
11,169.8833333,2,160.4,25,489.15,0.343235231916184,0.315091906802651,NA,0,"Aug",3,2,3,5,"Returning_Visitor",TRUE,FALSE
1,0,0,0,10,645.2,0.261003104663552,0.204678774803698,NA,0,"Jul",3,2,4,1,"Returning_Visitor",FALSE,FALSE
1,12,0,0,4,63.4,NA,0.230185711378555,NA,0,"Oct",1,8,6,20,"New_Visitor",FALSE,FALSE
1,21.2,0,0,0,0,0.204678774803698,0.114287309475634,NA,0,"Oct",1,1,1,5,"Returning_Visitor",FALSE,FALSE
1,26.2,0,0,13,245.1666667,NA,NA,0.252399457415086,0,"Aug",2,5,3,4,"New_Visitor",FALSE,TRUE
4,206.0666667,0,0,9,113.4333333,NA,0.309926555171383,NA,0,"Oct",2,2,1,6,"Returning_Visitor",FALSE,FALSE
1,3,0,0,24,342,0.283486387312543,0.209458380535495,NA,0,"Oct",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Nov",2,2,1,13,"Returning_Visitor",FALSE,FALSE
10,264.9,1,14.8,24,718.9566667,NA,0.4414481499562,NA,0,"Oct",3,2,1,4,"Returning_Visitor",FALSE,FALSE
0,0,0,0,113,1341.632619,0.418194234294396,0.3478035218216,NA,0,"Jul",2,2,1,13,"Returning_Visitor",FALSE,FALSE
0,0,0,0,22,641.5166667,0.365903225120977,0.365903225120977,0.305421544410756,0,"Oct",1,1,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,17,477.7166667,NA,NA,NA,0,"Sep",2,2,6,2,"New_Visitor",TRUE,FALSE
1,29.2,0,0,13,199.2844444,NA,NA,NA,0,"Jul",1,1,1,4,"Returning_Visitor",FALSE,FALSE
7,101.0833333,0,0,26,349.1166667,0.401144359752554,0.285611815620644,0.292857615501853,0,"Aug",2,4,3,4,"Returning_Visitor",FALSE,FALSE
0,0,0,0,4,166.9,NA,NA,NA,0,"Aug",3,2,4,4,"New_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Oct",3,2,2,3,"New_Visitor",TRUE,FALSE
1,39.2,0,0,26,1210.917778,0.328447650435206,0.328447650435206,0.500232225295729,0,"Nov",4,2,1,1,"Returning_Visitor",FALSE,TRUE
6,333.54,0,0,12,568.1,NA,0.343235231916184,0.355163659272011,0,"Nov",2,4,5,2,"New_Visitor",FALSE,TRUE
12,569.825,0,0,127,6065.016218,0.393380785130711,0.368134862812795,0.641087565740508,0,"Aug",1,1,2,4,"Returning_Visitor",FALSE,TRUE
4,48.8,0,0,11,344.8,0.325093347496119,0.194643693035541,NA,0,"Oct",3,2,1,4,"Returning_Visitor",TRUE,FALSE
15,304.5833333,0,0,33,761.2233333,0.383659079072019,0.297344449224634,NA,0,"Oct",3,2,1,3,"Returning_Visitor",TRUE,FALSE
1,18.2,0,0,17,225.68,NA,0.436543279310068,NA,0,"Nov",2,10,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,34.2,NA,0.114287309475634,NA,0,"Sep",2,2,1,2,"Returning_Visitor",FALSE,FALSE
2,28.2,0,0,7,212.5,NA,0.385849944166437,0.200089383754013,0,"Nov",2,2,3,2,"New_Visitor",TRUE,TRUE
2,82.6,6,316,34,1446.733333,NA,0.46446181397995,NA,0,"Oct",4,1,4,2,"New_Visitor",TRUE,FALSE
5,39.8,2,239.8,216,14577.08498,0.456870321248685,0.337446483889888,0.557480068574923,0,"Aug",2,2,3,13,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,35.4,NA,0.169416146734571,NA,0,"Nov",1,1,1,1,"Returning_Visitor",FALSE,FALSE
1,0,0,0,3,178.5,NA,0.169416146734571,0.423680198065732,0,"Sep",2,6,2,1,"Returning_Visitor",FALSE,FALSE
3,81.4,0,0,18,240.3,NA,0.259512598988646,NA,0,"Aug",2,2,1,6,"Returning_Visitor",FALSE,FALSE
0,0,1,0,45,1165.84,NA,0.247729765844025,0.431550908357318,0,"Oct",2,2,5,1,"Returning_Visitor",FALSE,TRUE
0,0,0,0,10,421.6,NA,0.353199026124526,NA,0,"Nov",1,1,1,4,"Returning_Visitor",FALSE,FALSE
3,48.4,0,0,137,3004.628109,0.466018858292075,0.348496966040654,NA,0,"Oct",2,4,9,2,"Returning_Visitor",FALSE,FALSE
1,11.1,0,0,48,830.3142529,0.425331672118931,0.312821876566329,NA,0,"Nov",1,1,1,3,"Returning_Visitor",FALSE,FALSE
2,53.85,0,0,2,161.2,NA,NA,NA,0,"Aug",2,4,3,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,14,598.4333333,0.331655629699759,0.242588140650167,NA,0,"Jul",2,4,9,3,"Returning_Visitor",FALSE,FALSE
8,89.9,3,20,84,1854.915556,0.42759866737032,0.344018766699322,0.485339100866585,0,"Jul",2,2,7,1,"Returning_Visitor",FALSE,FALSE
2,23.2,0,0,5,59.4,NA,0.365903225120977,0.310359654280034,0,"Nov",2,4,4,5,"New_Visitor",FALSE,FALSE
1,29.2,0,0,0,0,NA,0.169416146734571,NA,0,"Nov",1,1,4,2,"Returning_Visitor",TRUE,TRUE
0,0,0,0,3,27.2,0.0704410226228421,0.0704410226228421,NA,0,"Oct",3,2,4,1,"Returning_Visitor",FALSE,FALSE
2,27.46666667,3,245.8,28,524.06,0.301029995663981,0.194044383560944,0.351843000086891,0,"Oct",2,2,7,1,"Returning_Visitor",FALSE,TRUE
5,419,0,0,14,362.1029825,0.28799835848015,0.292038596427135,0.48546253828433,0,"Jul",3,2,3,2,"Returning_Visitor",TRUE,TRUE
0,0,0,0,14,422.1333333,0.160515959953833,0.109507528028071,NA,0,"Jul",3,2,4,3,"Returning_Visitor",TRUE,FALSE
2,61.48,0,0,40,797.0033333,NA,0.34296798592155,0.40645397203351,0,"Oct",2,2,3,2,"Returning_Visitor",FALSE,FALSE
6,268.95,2,153,139,5286.587577,0.451765210526363,0.309783994778206,NA,0,"Nov",1,1,1,3,"Returning_Visitor",FALSE,FALSE
9,178.52,3,183.2666667,7,205.8566667,NA,0.243068453535249,NA,0,"Jul",2,2,1,2,"New_Visitor",FALSE,FALSE
2,175.2,0,0,60,1635.466667,0.395204011846566,0.328811100529746,NA,0,"Nov",2,5,7,3,"Returning_Visitor",FALSE,FALSE
4,228.72,0,0,4,154.9,NA,0.376615505200379,NA,0,"Oct",1,8,1,11,"New_Visitor",FALSE,FALSE
3,80.6,0,0,37,936.4166667,NA,0.41347824387755,NA,0,"Jul",1,1,4,2,"Returning_Visitor",TRUE,FALSE
8,146.5333333,0,0,107,3739.635556,NA,0.367689318921957,0.498543577297337,0,"Oct",2,2,3,2,"Returning_Visitor",FALSE,FALSE
0,0,1,297.2,8,320.2666667,NA,0.218328685098126,0.363258413724675,0,"Oct",2,2,1,20,"Returning_Visitor",FALSE,TRUE
8,101.1428571,0,0,109,1370.127838,0.422692016305107,0.302460996965492,NA,0,"Jul",2,2,1,3,"Returning_Visitor",FALSE,FALSE
11,201.84,0,0,48,2074.401905,NA,0.321178948753115,0.431067933229984,0,"Aug",2,7,3,1,"Returning_Visitor",FALSE,FALSE
1,129.36,0,0,6,341.36,NA,0.177579776681694,0.399031422558479,0,"Nov",2,5,3,1,"Returning_Visitor",FALSE,FALSE
7,142.35,0,0,73,3566.992857,NA,0.432122694500953,0.341208948911573,0,"Oct",2,5,3,5,"New_Visitor",FALSE,TRUE
0,0,0,0,10,349.1111111,0.301029995663981,0.301029995663981,0.20736868130145,0,"Oct",3,2,1,20,"Returning_Visitor",TRUE,TRUE
1,32.2,0,0,32,396.4714286,0.295445238498203,0.203065212912359,NA,0,"Jul",1,1,2,3,"Returning_Visitor",TRUE,FALSE
3,55.33333333,0,0,4,420,0.343235231916184,0.177579776681694,NA,0,"Aug",1,1,4,3,"Returning_Visitor",FALSE,TRUE
9,103.9333333,0,0,16,172.1333333,0.34671449139929,0.207050764974549,NA,0,"Oct",1,1,1,2,"Returning_Visitor",FALSE,TRUE
21,157.8883333,3,84.8,170,3888.278636,NA,0.422651690096855,NA,0,"Nov",2,2,7,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,31,641.6558915,NA,0.410024864151599,0.250407838314776,0,"Sep",1,1,4,2,"New_Visitor",FALSE,TRUE
4,82.46666667,0,0,10,153.9,0.317892347414931,0.317892347414931,NA,0,"Jul",3,2,6,4,"Returning_Visitor",FALSE,TRUE
0,0,0,0,7,296.7666667,NA,NA,NA,0,"Aug",1,8,7,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,19.2,0.114287309475634,0.0511288717118909,NA,0,"Sep",3,2,3,1,"Returning_Visitor",FALSE,FALSE
1,94.8,0,0,6,223.1,NA,0.365903225120977,NA,0,"Sep",5,11,8,14,"Returning_Visitor",FALSE,FALSE
1,21.2,0,0,24,1123.246667,NA,0.314014317778892,0.318186898539396,0,"Sep",2,2,3,2,"Returning_Visitor",FALSE,TRUE
2,69,0,0,51,2103.628837,NA,0.325093347496119,0.289869899851555,0,"Sep",2,2,4,13,"Returning_Visitor",FALSE,TRUE
8,115.2,1,11,18,436.6,0.373229849944131,0.373229849944131,NA,0,"Nov",2,2,7,2,"Returning_Visitor",FALSE,FALSE
4,118.8,0,0,11,805.5,NA,0.249968700559497,NA,0,"Oct",1,1,9,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,11,199.5,0.0778381590875297,0.0597322862036406,NA,0,"Jul",3,2,1,1,"Returning_Visitor",FALSE,FALSE
8,296.86,8,179.5,157,16093.30941,0.380793855411419,0.270842776931926,0.511384991345185,0,"June",2,2,1,5,"Returning_Visitor",TRUE,FALSE
0,0,0,0,3,135,NA,0.169416146734571,NA,0,"June",1,1,6,1,"Returning_Visitor",TRUE,FALSE
11,361.6,4,112.6,12,147.7333333,0.188666435317212,0.192094014335456,NA,0,"Aug",3,2,1,3,"Returning_Visitor",FALSE,FALSE
7,61.08,0,0,39,1324.85,NA,0.320021674556513,NA,0,"Oct",2,2,1,4,"Returning_Visitor",FALSE,FALSE
6,71.5,0,0,79,1854.26,0.232987319938424,0.165369707578192,0.491819552074028,0,"Jul",2,2,9,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,14,1049.05,NA,0.317892347414931,NA,0,"Nov",3,2,1,20,"Returning_Visitor",FALSE,FALSE
10,168.9066667,2,18.4,36,853.8502721,NA,0.382308823783009,0.448169809564068,0,"Oct",3,2,3,2,"Returning_Visitor",TRUE,FALSE
2,42.4,0,0,5,163.2,NA,0.266019445983939,0.350655512998853,0,"Aug",2,10,3,3,"Returning_Visitor",FALSE,TRUE
5,34.44242424,0,0,103,1843.759347,NA,0.30286877785712,NA,0,"June",2,4,1,2,"Returning_Visitor",TRUE,FALSE
1,7,2,15,17,2269.9,NA,0.305606990488592,NA,0,"Jul",2,2,3,4,"Returning_Visitor",FALSE,TRUE
7,99.8,5,466.4,28,839.7333333,0.485281919931527,0.368428562985136,NA,0,"Nov",2,2,3,1,"Returning_Visitor",FALSE,TRUE
0,0,0,0,1,1195.8,NA,NA,NA,0,"Aug",2,2,7,13,"Returning_Visitor",FALSE,FALSE
0,0,0,0,37,856.2,0.199460333530738,0.102216135443437,NA,0,"Sep",2,2,2,1,"Returning_Visitor",FALSE,FALSE
2,43.2,1,32.2,202,13842.45833,0.310604563723236,0.204312733992193,NA,0,"Sep",2,4,7,1,"Returning_Visitor",FALSE,FALSE
2,56.4,1,0,72,2101.467925,0.40016428330041,0.261048057848626,NA,0,"Aug",1,1,2,2,"Returning_Visitor",FALSE,FALSE
3,84.5,0,0,346,12541.77628,0.486881653915734,0.396180565505434,0.453981189628502,0,"Aug",2,2,3,1,"Returning_Visitor",TRUE,TRUE
0,0,0,0,80,1566.333333,0.415317305139616,0.268382876844071,0.568317132908027,0,"Sep",2,2,6,1,"Returning_Visitor",FALSE,TRUE
1,28.2,0,0,35,942.6879221,0.315329297287448,0.243412523393208,0.420340217399407,0,"Sep",1,1,1,2,"Returning_Visitor",TRUE,FALSE
1,20.2,6,226,76,1308.573395,0.252284726819663,0.194616382899837,NA,0,"June",3,2,6,2,"Returning_Visitor",FALSE,FALSE
2,58.4,0,0,24,589.8,0.253953547869083,0.190752791565537,0.522281328535061,0,"Sep",2,2,1,1,"Returning_Visitor",TRUE,FALSE
0,0,0,0,7,159.2,0.136078726965443,0.076234545388372,NA,0,"Aug",3,3,3,1,"Returning_Visitor",TRUE,FALSE
3,40.55,0,0,10,151.0818182,0.376615505200379,0.233301903365138,NA,0,"Jul",2,2,1,5,"New_Visitor",FALSE,FALSE
1,23.2,0,0,3,397.8,NA,NA,NA,0,"Aug",2,2,1,4,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,31.2,NA,0.114287309475634,NA,0,"Aug",3,2,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,18,481.4,0.165903439290092,0.126816613380429,NA,0,"Aug",3,2,3,3,"Returning_Visitor",FALSE,FALSE
11,471.6266667,4,235.6,22,883.12,0.396436781492571,0.309850157104672,0.35598268681648,0,"Sep",3,2,3,4,"Returning_Visitor",FALSE,FALSE
2,241.6,0,0,28,920.7,NA,0.324106325939916,NA,0,"Nov",1,8,3,20,"Returning_Visitor",FALSE,FALSE
0,0,0,0,16,336.3,0.343235231916184,0.279459324246068,NA,0,"Jul",2,2,7,1,"Returning_Visitor",FALSE,FALSE
4,65.4,0,0,23,1954.4,NA,0.393947261949848,0.376287639440899,0,"Aug",2,2,3,2,"Returning_Visitor",FALSE,FALSE
4,12,0,0,28,580.65,NA,0.317892347414931,NA,0,"Jul",1,2,1,4,"Returning_Visitor",FALSE,FALSE
0,0,0,0,13,323.3,0.137854167599688,0.110601361865549,NA,0,"June",3,2,1,1,"Returning_Visitor",FALSE,FALSE
4,60.2,0,0,8,132.8,NA,0.369665265318505,NA,0,"Oct",1,1,1,2,"Returning_Visitor",FALSE,FALSE
7,56.3,0,0,11,353.9,0.279459324246068,0.220121676092269,0.407790744020906,0,"Oct",2,2,2,1,"Returning_Visitor",FALSE,FALSE
3,117.8,0,0,62,2032.39696,0.412034352513641,0.306755643578105,NA,0,"Sep",3,2,6,4,"Returning_Visitor",FALSE,FALSE
0,0,0,0,6,66.9,NA,0.301029995663981,NA,0,"Nov",3,2,1,2,"New_Visitor",FALSE,FALSE
0,0,0,0,20,1413.768571,0.279459324246068,0.234487602049061,NA,0,"June",1,2,3,1,"Returning_Visitor",TRUE,FALSE
9,179.3785714,0,0,8,131.9785714,NA,0.462860497853149,NA,0,"Sep",2,2,1,5,"New_Visitor",FALSE,FALSE
0,0,3,135,32,804.1899134,0.261187563007555,0.243348450121965,0.470312821930961,0,"Oct",1,1,6,2,"Returning_Visitor",TRUE,FALSE
3,98.6,0,0,7,131.8,NA,0.301029995663981,0.20677155657706,0,"Oct",2,2,7,2,"Returning_Visitor",FALSE,TRUE
3,29.44,1,0,4,15.24,NA,0.231346633980585,NA,0,"Sep",2,2,8,2,"Returning_Visitor",FALSE,TRUE
6,158.6704505,1,430.2,146,5602.006712,0.458527970525716,0.367377754236991,0.436420123781062,0,"Nov",2,10,7,2,"Returning_Visitor",FALSE,TRUE
2,24.2,0,0,8,530,NA,0.218328685098126,NA,0,"Aug",1,8,1,2,"Returning_Visitor",FALSE,FALSE
1,27.2,0,0,71,1722.721127,0.407612238983011,0.247776048187922,NA,0,"Jul",2,2,7,1,"Returning_Visitor",TRUE,FALSE
2,20.2,0,0,7,114.5333333,NA,0.204678774803698,NA,0,"Oct",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,22,657.42,0.295445238498203,0.21197766343293,NA,0,"Jul",3,2,3,4,"Returning_Visitor",TRUE,FALSE
3,356.6,0,0,39,589.2510658,0.50421587839381,0.36083614193002,NA,0,"Jul",1,1,4,4,"Returning_Visitor",FALSE,FALSE
2,24,0,0,37,1391.105556,0.502678848265146,0.327000899412055,NA,0,"Sep",1,1,2,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,4,67.6,0.0806697636736376,0.0704410226228421,NA,0,"Jul",3,2,1,4,"Returning_Visitor",FALSE,FALSE
1,249.8,2,722.9,8,2219.583333,NA,NA,NA,0,"Nov",2,4,4,2,"New_Visitor",FALSE,FALSE
8,315.845679,4,382.4,31,1314.112346,0.331655629699759,0.336483214869278,0.297539960879475,0,"Oct",1,1,1,4,"Returning_Visitor",FALSE,TRUE
1,0,2,6,9,195.1666667,NA,0.169416146734571,NA,0,"June",4,2,3,4,"Returning_Visitor",FALSE,FALSE
1,15.1,0,0,9,248.05,NA,0.307074101752396,NA,0,"Sep",3,2,4,4,"New_Visitor",FALSE,FALSE
4,19.8,0,0,2,10,0.343235231916184,0.247341578743137,NA,0,"Sep",1,1,6,5,"New_Visitor",TRUE,TRUE
0,0,0,0,6,0,0,0,NA,0,"June",3,2,7,13,"Returning_Visitor",FALSE,FALSE
0,0,0,0,37,1530.006667,NA,0.407612238983011,NA,0,"Oct",2,2,2,2,"Returning_Visitor",TRUE,FALSE
0,0,0,0,47,1423,0.425331672118931,0.334886920591917,NA,0,"Sep",2,2,7,1,"Returning_Visitor",FALSE,FALSE
2,34.2,0,0,5,63.4,NA,0.266019445983939,NA,0,"Jul",4,1,2,2,"New_Visitor",FALSE,FALSE
4,143.0666667,1,6.5,74,1294.405,0.458647095110354,0.356599676180754,NA,0,"Aug",2,2,3,1,"Returning_Visitor",TRUE,FALSE
4,65.68,1,42.4,12,285.68,0.325093347496119,0.234518131055848,NA,0,"Aug",2,6,4,3,"Returning_Visitor",TRUE,FALSE
2,115.2,0,0,7,211.1,NA,NA,NA,0,"Jul",2,2,2,2,"New_Visitor",TRUE,FALSE
0,0,0,0,4,159.2,0.204678774803698,0.169416146734571,NA,0,"June",3,2,5,13,"Returning_Visitor",TRUE,FALSE
1,0,3,69,15,352.875,NA,0.192094014335456,NA,0,"Aug",2,2,3,2,"Returning_Visitor",FALSE,FALSE
7,140.9,1,18.2,20,318.7666667,NA,0.362939343773206,NA,0,"Oct",2,2,3,2,"New_Visitor",FALSE,FALSE
1,11,0,0,2,51.06666667,NA,NA,NA,0,"June",2,2,9,6,"Returning_Visitor",FALSE,FALSE
3,32,0,0,15,276.3666667,NA,NA,0.258068895304939,0,"Sep",2,4,1,2,"New_Visitor",FALSE,FALSE
3,66.33333333,0,0,12,368.68,0.230185711378555,0.13813176258004,0.348544588057064,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,TRUE
2,12.1,0,0,4,38.3,0.365903225120977,0.169416146734571,NA,0,"Nov",1,2,1,5,"Returning_Visitor",FALSE,FALSE
7,98.73333333,2,229.8,151,4249.12,0.337226611139511,0.226982299800633,0.445387469646224,0,"Jul",2,5,3,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,62,944.4055556,NA,0.323900465894617,NA,0,"June",1,1,7,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,4,72,NA,NA,0.303204628990981,0,"Sep",3,2,3,2,"Returning_Visitor",TRUE,TRUE
0,0,0,0,2,107.8,NA,0.114287309475634,NA,0,"Aug",2,2,5,13,"Returning_Visitor",FALSE,FALSE
1,64.4,0,0,22,2364.65,NA,0.220829001721794,NA,0,"Oct",2,2,1,2,"Returning_Visitor",FALSE,FALSE
3,145.2,0,0,28,425.0969048,NA,0.466018858292075,NA,0,"Oct",3,2,7,11,"New_Visitor",TRUE,FALSE
0,0,0,0,19,528.25,NA,0.411583275533205,NA,0,"Sep",2,2,5,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,14,276.35,NA,0.388662017449783,NA,0,"June",1,1,1,2,"Returning_Visitor",FALSE,FALSE
2,24.2,0,0,3,52.4,NA,0.230185711378555,NA,0,"Sep",2,2,3,5,"New_Visitor",FALSE,FALSE
0,0,0,0,32,905.1,NA,NA,0.213554305902812,0,"Oct",2,2,6,2,"New_Visitor",FALSE,TRUE
0,0,0,0,12,274.75,NA,0.25910144836529,NA,0,"Nov",2,2,1,1,"Returning_Visitor",FALSE,FALSE
1,8,0,0,47,1459.576667,0.358563207722877,0.31271856829361,NA,0,"Oct",1,1,3,3,"Returning_Visitor",FALSE,FALSE
2,58.4,0,0,84,3528.69125,0.322858558473178,0.23046130056471,NA,0,"June",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,6,351.4,0.169416146734571,0.114287309475634,NA,0,"June",2,2,1,3,"Returning_Visitor",FALSE,FALSE
3,184.7333333,0,0,106,4590.381905,0.481933078536127,0.453790930627333,0.471383682791973,0,"Aug",2,2,9,2,"Returning_Visitor",FALSE,TRUE
0,0,0,0,3,60.4,NA,0.169416146734571,NA,0,"Sep",1,1,1,5,"Returning_Visitor",FALSE,FALSE
5,75.66349206,0,0,4,35.92777778,NA,0.190086159883892,NA,0,"Oct",2,5,7,2,"Returning_Visitor",FALSE,FALSE
2,49.4,0,0,45,1526.14119,NA,0.423772044073288,0.172590217802232,0,"Sep",2,2,3,2,"Returning_Visitor",TRUE,TRUE
1,50.4,0,0,49,1463.48,0.429783929571218,0.323586095932968,0.335652433596755,0,"June",2,2,9,1,"Returning_Visitor",FALSE,FALSE
4,123.4,0,0,38,585.37,0.311117113131048,0.249968700559497,NA,0,"Jul",1,1,3,3,"Returning_Visitor",TRUE,FALSE
0,0,0,0,7,211.6333333,NA,NA,0.322015441196637,0,"Aug",1,1,1,5,"New_Visitor",FALSE,TRUE
1,10,0,0,23,271.5785714,NA,0.376615505200379,NA,0,"Aug",2,2,4,1,"Returning_Visitor",FALSE,FALSE
6,432.2,0,0,30,363.677619,0.450178867039575,0.333308931477622,0.393085665979851,0,"Oct",1,1,3,2,"Returning_Visitor",FALSE,TRUE
2,139,0,0,5,274.7,NA,0.331655629699759,NA,0,"Jul",1,1,5,2,"New_Visitor",FALSE,FALSE
11,251.3090909,2,1655.4,80,1249.048358,0.439046434961685,0.335041505189771,0.419646365835283,0,"Sep",3,2,4,2,"Returning_Visitor",TRUE,FALSE
0,0,0,0,13,261.8,0.325093347496119,0.137854167599688,NA,0,"Sep",1,1,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,5,89.86666667,0.230185711378555,0.182665325297922,NA,0,"Jul",3,2,5,4,"Returning_Visitor",TRUE,FALSE
2,36.4,0,0,3,28.2,NA,NA,0.25792201576541,0,"Sep",1,1,3,2,"New_Visitor",FALSE,FALSE
0,0,0,0,3,54.4,0.169416146734571,0.0704410226228421,NA,0,"Jul",3,2,4,3,"Returning_Visitor",TRUE,FALSE
3,113.1,0,0,17,237.6066667,NA,0.249968700559497,0.199979608961632,0,"Oct",1,1,2,4,"Returning_Visitor",FALSE,TRUE
3,38.3,0,0,18,929.2,NA,0.35492002960095,NA,0,"Jul",2,2,5,2,"Returning_Visitor",TRUE,FALSE
2,43.73333333,0,0,19,158.9333333,NA,0.435841913412455,NA,0,"June",1,1,6,2,"Returning_Visitor",FALSE,FALSE
10,131.34,2,38.2,102,6684.520952,0.471616060018474,0.314160022210779,0.467399416843359,0,"Sep",2,2,5,1,"Returning_Visitor",FALSE,FALSE
7,136.5,1,42.4,120,7604.397831,0.322924166164949,0.258695270473604,0.470810034015839,0,"Jul",2,2,2,1,"Returning_Visitor",TRUE,TRUE
4,275.1,2,43.4,31,1108.653333,0.401144359752554,0.345860484838187,NA,0,"Sep",3,2,1,13,"Returning_Visitor",TRUE,FALSE
0,0,0,0,31,2285.2,0.396436781492571,0.216499390764868,NA,0,"Nov",2,2,9,1,"Returning_Visitor",FALSE,FALSE
11,385.5666667,0,0,54,1256.293333,0.359134493122637,0.331151697949099,NA,0,"Oct",2,2,7,3,"Returning_Visitor",FALSE,FALSE
4,59.53333333,0,0,13,183.65,NA,0.348392281241065,NA,0,"Sep",2,2,9,2,"New_Visitor",FALSE,FALSE
0,0,0,0,8,232,NA,0.279459324246068,NA,0,"Jul",1,2,1,2,"Returning_Visitor",TRUE,FALSE
1,54.4,0,0,1,101.2727273,NA,0.389753900237235,NA,0,"Sep",2,2,4,2,"Returning_Visitor",FALSE,FALSE
2,64.4,0,0,15,443.5666667,NA,0.398833731323806,0.126242076721819,0,"June",1,1,1,5,"New_Visitor",TRUE,FALSE
2,31.2,2,468.4,15,1388,0.436543279310068,0.175916826339804,0.393460911768156,0,"Jul",2,2,5,3,"Returning_Visitor",TRUE,FALSE
0,0,0,0,17,557.4,NA,0.353199026124526,0.213383230041377,0,"Sep",2,2,2,2,"New_Visitor",TRUE,TRUE
3,16,0,0,24,1004.383333,NA,0.287320626735687,NA,0,"June",2,2,4,13,"Returning_Visitor",FALSE,FALSE
1,0,0,0,11,113.8,0.139945560925273,0.091344441839904,NA,0,"Nov",2,4,1,3,"Returning_Visitor",FALSE,TRUE
0,0,0,0,9,249.41,0.29097845695804,0.41347824387755,NA,0,"Nov",1,2,1,4,"Returning_Visitor",FALSE,FALSE
7,119.4,0,0,16,743.5314286,0.361922280062142,0.301029995663981,0.303186980077832,0,"Sep",1,1,8,4,"Returning_Visitor",FALSE,FALSE
3,23.2,0,0,24,809.4333333,0.341200996568652,0.294900586241685,NA,0,"Aug",3,2,1,3,"Returning_Visitor",TRUE,FALSE
1,22.2,2,44.4,37,400.8,0.41347824387755,0.46121248388236,NA,0,"Oct",2,10,1,2,"Returning_Visitor",FALSE,FALSE
3,82.95714286,0,0,28,951.4412698,0.334728720544586,0.276091503836015,NA,0,"Oct",3,2,1,2,"Returning_Visitor",FALSE,FALSE
1,2,0,0,5,86.6,NA,0.114287309475634,NA,0,"Sep",3,2,3,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,30.4,NA,0.169416146734571,0.347605355681949,0,"Oct",1,8,6,20,"Returning_Visitor",TRUE,TRUE
0,0,0,0,6,339.5,NA,0.317892347414931,0.164901817912325,0,"Nov",2,6,9,20,"New_Visitor",FALSE,TRUE
0,0,0,0,27,1010.633333,NA,0.340111963623814,NA,0,"June",2,2,1,2,"Returning_Visitor",FALSE,FALSE
1,68.6,1,29.2,97,4318.668082,0.462341315379306,0.334785156724311,NA,0,"Jul",2,4,2,2,"Returning_Visitor",TRUE,FALSE
